id,post_time,content,rise,post_id,segmented_content
1655958339318_PTT02R,2022-06-23,"-------------------------------發文提醒----------------------------------
1.發文前請先詳閱[新聞]分類發文規範，未依規範發文將受處份。
2.連結過長請善用 https://bit.ly/ 等縮網址服務，連結不能點擊者板規1-2-2處份。
3.心得/評論請盡量充實，心得過短或濫竽充數將以板規 1-2-3、4-4 水桶處份。
4.發文請依照格式文章標明段落，不符合格式者依4-1刪文處分。
------------------------ 按ctrl+y 可刪除以上內容。 ----------------------

原文標題：一卡通電子支付用戶數破500萬 獲准公開發行股票






原文連結：
https://bit.ly/3zVWNdq




發布時間：6/23 11:11 




記者署名：中央社記者洪學廣


原文內容：


（中央社記者洪學廣高雄23日電）有鑒於一卡通MONEY電子支付用戶數突破500萬戶，且儲值
金額連站上百億元大關，一卡通公司昨天經核准公開發行股票，股票代號6033，實收資本額
11.4億元，為專營電子支付機構中最高。

一卡通公司今天上午發布新聞稿指出，目前一卡通MONEY（原LINE Pay Money）電子支付用
戶數已突破500萬戶，儲值卡發行量超過5500萬張，以4月份電子支付機構相關數據來看，一
卡通MONEY在轉帳匯兌市占率第一，達63.23%，儲值金額市占率63.25%，已連續7個月站上百
億元大關。


一卡通公司表示，依專營電子支付機構股票辦理公開發行規定，昨天經櫃買中心核准為公開
發行公司，股票代號6033，實收資本額新台幣11.4億元，為專營電子支付機構中最高。未來
發行後在經營上期能強化吸引優秀人才、便利資金籌措、與股東及員工共享長期經營成果，
以建立持久競爭優勢。


新聞稿提到，一卡通致力為民眾打造全方位無現金支付生態圈，便利民眾生活，將持續發掘
滿足民眾生活的各項需求，透過支付生態去連結政府、銀行、商戶、使用者等，擴大生態系
觸角，持續累積用戶黏著度。

目前一卡通MONEY生活繳費功能使用範圍除涵蓋全台國稅及地方稅約70幾項稅目別外，其他
與民生息息相關的停車費、水電瓦斯費、有線電視台費、學雜費、信用卡費、規費罰鍰及健
保費等，多達2600多項，服務範圍為業界最廣。（編輯：謝雅竹）





心得/評論：



都跟line分家了還搞到要上市喔

提存滿方便就是了

是說悠遊卡公司怎麼就不討論上市




--
",-1.0,136024,"['-------------------------------', '發文', '提醒', '----------------------------------', ' ', '1', '.', '發文', '前', '請', '先', '詳閱', '[', '新聞', ']', '分類', '發文', '規範', '，', '未', '依', '規範', '發文', '將', '受', '處份', '。', ' ', '2', '.', '連結', '過長', '請', '善用', ' ', 'https', ':', '/', '/', 'bit.ly', '/', ' 等', '縮', '網址', '服務', '，', '連結', '不', '能', '點擊', '者', '板規', '1', '-', '2', '-', '2', '處份', '。', ' ', '3', '.', '心得', '/', '評論', '請', '盡量', '充實', '，', '心得過短', '或', '濫竽', '充數', '將', '以', '板規', ' ', '1', '-', '2', '-', '3', '、', '4', '-', '4', ' ', '水桶', '處份', '。', ' ', '4', '.', '發文']"
1692051893130_PTT02R,2023-08-15,"原文標題：

雲宇宙AI園區 總銷看500億

原文連結：https://ctee.com.tw/news/industry/921263.html

發布時間：2023.08.15

記者署名：工商時報 蔡惠芳

原文內容：

https://i.imgur.com/0DleXF3.png

AI戰火燒進科技廠辦市場，新北市規模最大的廠辦園區「中工雲宇宙AI園區」14日上樑，
預計9月公開，總銷挑戰500億元以上。威京總部集團主席沈慶京表示，這是中華工程集累
積38年的產業園區開發經驗，結合智能、AI和碳排所打造的新世代產業園區，也是全球最
符合ESG的產業園區，更肩負引領智慧園區轉型和創新的重大責任，目標2025年完工。

中工表示，「中工雲宇宙AI園區」位於土城，總樓地板面積達10.5萬坪，規畫興建地上16
樓、地下5層共4大棟，估計可創造1.29萬個就業機會，提供273個優質產業生產單位；全
區規畫結合ESG四大主題，包括環境永續、AI智能、健康安全、共享循環，打造環保、時
尚、科技的新世代產業園區。

新北市長侯友宜出席致詞時表示，全台有五分之一的工業產值在新北市，但工業區面積卻
僅占全國的5％，顯示土地稀缺的問題，市府為解決此困境，以「新增產業用地」和「活
化既有工業區」兩大策略，推動整體開發、報編產業園區、工業區都市更新與工業區立體
化等四大工具，來解決缺地問題。

沈慶京表示，中工「雲宇宙AI園區」是中華工程借重過去在台灣建置37座產業園區的寶貴
經驗，同時結合最現代化的AI智能裝置，以及綠美化、低碳排、永續成長、ESG等概念，
所完成的最新世代的智慧產業園區，更肩負引領智慧園區轉型和創新的重大責任，目標
2025年完工。

沈慶京表示，為因應氣候變遷如重力加速度般惡化的衝擊，雲宇宙AI園區不但承襲「陶朱
隱園」吸碳抗暖的規畫，也打造高科技AI智慧廠辦空間，全區綠覆率高達78％，並提供高
達8,400坪的生態開闊綠境，且完全符合ESG中的企業公司治理需求，相信這樣一個集科技
、創新和可持續性於一體的園區，必將成為台灣科技產業的新地標。

中工副總王廷澤表示，雲宇宙AI園區預計9月對外公開租售，目前售價和租金未定，不過
依區域行情每坪5字頭以上，未來售價應會再優於水準以上。

心得/評論：

中工雲宇宙AI園區
又是雲 又是宇宙 又是AI
這幾個關鍵字摻在一起有沒有Fu糗滿滿的感覺

中華工程2515該噴一波了吧

--
",1.0,146498,"['原文', '標題', '：', '  雲', '宇宙', 'AI', '園區', ' ', '總銷', '看', '500億', ' ', ' ', '原文', '連結', '：', 'https://ctee.com.tw/news/industry/921263.html', ' ', ' ', '發布', '時間', '：', '2023.0', '8.15', ' ', ' ', '記者', '署名', '：', '工商時報', ' 蔡惠芳', '  ', '原文', '內容', '：', ' ', ' https', ':', '/', '/', 'i.imgur.com/0DleXF3.png  AI', '戰火', '燒進', '科技廠', '辦', '市場', '，', '新北市', '規模', '最', '大', '的', '廠', '辦', '園區', '「', '中工雲', '宇宙', 'AI', '園區', '」', '14', '日', '上', '樑', '，', ' ', '預計', '9月', '公開', '，', '總銷']"
1701769729014_mobileM,2023-12-05,因為低生育率，不生小孩又被拿出來討論，但真的是因為養不起才不生嗎？ 以我個人為例，一個月薪水4萬，扣除勞健保一個月實領約3.7萬 扣除房租1萬，生活開銷約1萬，每個月可空出1.7萬 以一個小孩的基本開銷大約也是1萬，每個月尚可空出7千 小孩子的開銷會隨長大漸漸提升，每個月空出的7千，就是要提前預備跟長期抗戰用的  假若每個月只多空出5000，並投入基金，以一個月5%的績效複利 10年定期定額下來，少說也有78萬    對於那些認為孩子長大需要的1~200萬的人 這樣的金額已達成7成，而且這時孩子才10歲  這段時間內你的薪水不應該也只有原先的4萬，加上國家的福利政策，完全充足 再加上現在台股基金的績效遠遠不只年利率5％ 像是好好長大專案裡的國泰小龍基金，今年就11%，而且使用好好長大優惠全平台基金還0手續費，更別提近日很會衝的野村E科技或統一黑馬基金      比起養不起，應該只是不想為了小孩多花這1.5萬元吧？,1.0,130749,"['因為', '低', '生育率', '，', '不', '生', '小孩', '又', '被', '拿出', '來', '討論', '，', '但', '真的', '是', '因為', '養不起', '才', '不', '生', '嗎', '？', ' ', '以', '我', '個', '人', '為例', '，', '一', '個', '月', '薪水', '4萬', '，', '扣除', '勞健保', '一', '個', '月', '實領', '約', '3.7萬', ' ', '扣除', '房租', '1萬', '，', '生活', '開銷', '約', '1萬', '，', '每', '個', '月', '可', '空出', '1.7', '萬', ' ', '以', '一', '個', '小孩', '的', '基本', '開銷', '大約', '也', '是', '1萬', '，', '每', '個', '月', '尚', '可', '空出', '7千', ' ', '小孩子', '的', '開銷', '會', '隨', '長大', '漸漸', '提升', '，', '每', '個', '月', '空出', '的', '7千', '，', '就是', '要', '提前', '預備', '跟', '長期', '抗戰用', '的', ' ', ' ', '假若', '每', '個', '月', '只', '多', '空出', '5000', '，', '並', '投入', '基金', '，', '以', '一', '個', '月', '5', '%', '的', '績效', '複利', ' ', '10', '年', '定期', '定額', '下來', '，']"
1647369064515_F0DCU,2022-03-15,買反1？你真的知道裡面包什麼嗎,1.0,1450,"['買反', '1', '？', '你', '真的', '知道', '裡面', '包', '什麼', '嗎']"
1692001658575_mobileR,2023-08-14,夜盤小噴噴啦！[都買],1.0,122620,"['夜盤', '小', '噴噴', '啦', '！', '[', '都', '買', ']']"
1655833665896_F0DCU,2022-06-21,拍拍⋯⋯⋯,-1.0,13130,"['拍拍', '⋯', '⋯', '⋯']"
1689266579967_F0DCU,2023-07-13,只是休息而已好嗎⋯,1.0,47790,"['只是', '休息', '而', '已', '好', '嗎', '⋯']"
1681701604503_PTT02R,2023-04-17,"原文標題：「機」弱陰霾不散 外資降評喊賣聯發科

原文連結：https://wantrich.chinatimes.com/news/20230417900357-420101

發布時間：09:53 2023-04-17

記者署名：王逸芯台北報導

原文內容：

美系外資針對聯發科(2454)出具最新研究報告，釋出3大理由，直指智慧型手機市場未見
起色，將聯發科目標價由730元調降620元，評等由中立降為賣出。對此聯發科今股價重挫
超過5%，一度跌破700元整數關卡。

美系外資表示，基於三大理由預期聯發科的盈利前景正在惡化，首先，智能手機需求的復
甦弱於預期，尤其是高端5G Android機型，現在預計TAM(整體潛在市場)擴張會減緩；再
者，在低迷的市場需求下，4G、中低階5G的價格競爭將更激烈，這恐影響聯發科的力利潤
率；最後，由於競爭加劇，三星面臨市占率正在下降，故將提升內部晶片自製採用率。有
鑑於上述3理由，將聯發科評等由中立降為賣出、並目標價由730元調降620元，並將聯發
科2023~2025年盈利預測下調11~15%。

另外，美系外資也預計2023年營收將下降約17%，2024年再反彈約15%；2023/2024年的毛
利率/營業利益率分別為49.4%/23.1%、46.6%/15.5%，全年EPS則預估落在42.21元/51.66
元。

美系外資表示，上述對於聯發科的盈利預測比市場普遍預期低的18~25%，主要是因為由於
市場需求前景疲軟，尚未完全反映潛在的下行空間，且下半年隨著收入規模的增長，恐更
加不利於營運槓桿，因此，預計會看到更多向下修正。



心得/評論：

發哥今天變成發糕了 外資現在一路看衰
不過真的感覺智慧型手機已經很久沒有熱潮了

--
",-1.0,143670,"['原文', '標題', '：', '「', '機', '」', '弱', '陰霾', '不', '散', ' ', '外資', '降評', '喊', '賣', '聯發科', '  ', '原文', '連結', '：', 'https://wantrich.chinatimes.com/news/20230', '417900357', '-', '420101', ' ', ' ', '發布', '時間', '：', '09', ':', '53', ' ', '2023', '-', '04', '-', '17', ' ', ' ', '記者', '署名', '：', '王逸芯', '台北', '報導', '  ', '原文', '內容', '：', '  美系', '外資', '針對', '聯發科', '(', '2454', ')', '出具', '最', '新', '研究', '報告', '，', '釋出', '3', '大', '理由', '，', '直指', '智慧型', '手機', '市場', '未', '見 起色', '，', '將', '聯發科', '目標價', '由', '730', '元', '調降', '620', '元', '，', '評']"
1691806171729_F0DCU,2023-08-11,"京城可以2.8折 
京好籤要付3000塊
之前有京城股票只要191 現在應該沒了",1.0,56406,"['京城', '可以', '2.8', '折', ' ', ' ', '京', '好', '籤', '要', '付', '3000', '塊', ' ', '之前', '有', '京城', '股票', '只要', '191', ' ', '現在', '應該', '沒', '了']"
1706282665906_F0DCU,2024-01-26,如果獲利是指超越大盤的部分那可以拿比例高一點,1.0,68360,"['如果', '獲利', '是', '指', '超越', '大盤', '的', '部分', '那', '可以', '拿', '比例', '高', '一點']"
1690247167212_mobileM,2023-07-25,我不知你是什麽想法，你家有沒有繳過40-50%的遺產稅，大家在討論 公平的社福 收入多的繳的多，而不是收入多的補助更多，你在講些什麽！ 為何不說月存300萬一年3600萬就小財務自由了？ 像我生下來就小財富自由了！  健保最重要是政府直接跟 醫療團隊 殺價，定出比較合理的價錢，你知道以前沒健保 價格都是醫生亂開 的嗎？ 一堆藥商被政府三折購！你看牙醫沒健保的就是爆貴！ 拿命來威脅人民的行業，一般人怎麼跟他們講合理的價錢？  不想繳台灣的稅，夠富的很多人早就移民了，一堆人最後不是又回來了！,-1.0,119929,"['我', '不', '知', '你', '是', '什', '麽', '想法', '，', '你', '家', '有', '沒有', '繳', '過', '40', '-', '50', '%', '的', '遺產稅', '，', '大家', '在', '討論', ' ', '公平', '的', '社福', ' ', '收入', '多', '的', '繳', '的', '多', '，', '而', '不', '是', '收入', '多', '的', '補助', '更多', '，', '你', '在', '講', '些', '什', '麽', '！', ' ', '為何', '不', '說', '月', '存', '300萬一', '年', '3600萬', '就', '小', '財務', '自由', '了', '？', ' ', '像', '我', '生下來', '就', '小', '財富', '自由', '了', '！', '  ', '健保', '最', '重要', '是', '政府', '直接', '跟', ' ', '醫療', '團隊', ' ', '殺價', '，', '定出', '比較', '合理', '的', '價錢', '，', '你', '知道', '以前', '沒', '健保', ' ', '價格', '都', '是', '醫生', '亂開', ' ', '的', '嗎', '？', ' ', '一', '堆', '藥商', '被', '政府', '三', '折購', '！', '你', '看', '牙醫', '沒', '健保', '的', '就是', '爆貴', '！', ' ', '拿命來', '威脅', '人民', '的', '行業', '，', '一般人']"
